,Unnamed: 0,Unnamed: 0.1,CDSCode,School,District,County,Street,City,Zip,State,Latitude,Longitude,type,grade_0,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Ungraded Elementary Enrollmnet,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Secondary Enrollment,Total Enrollment,sw_rank_2108,sw_rank_2017,sw_rank_2016,ss_rank_2018_,ss_rank_2017,ss_rank_2016,nodeID,parcel_id_school
1644,1644,1644,49104964930079,Sonoma County Court,Sonoma County Office of Education,Sonoma,5340 Skylane Boulevard,Santa Rosa,95403-8246,CA,38.511957,-122.79985,public,0,0,0,0,0,0,0,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,7.0,18.0,14.0,0.0,46.0,,,,,,,56019180,1948269
1645,1645,1645,49104964930343,Sonoma County Alternative Education Programs,Sonoma County Office of Education,Sonoma,5340 Skylane Boulevard,Santa Rosa,95403-8246,CA,38.511957,-122.79985,public,0,0,0,0,0,0,0,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,18.0,16.0,29.0,31.0,0.0,99.0,,,,,,,56019180,1948269
1646,1646,1646,49104966069413,Sonoma County Special Education,Sonoma County Office of Education,Sonoma,5340 Skylane Boulevard,Santa Rosa,95403-8246,CA,38.511957,-122.79985,public,1,1,1,1,1,1,1,1,1,1,1,1,1,27.0,25.0,22.0,19.0,16.0,25.0,19.0,12.0,13.0,0.0,14.0,11.0,9.0,8.0,142.0,362.0,,,,,,,56019180,1948269
1647,1647,1647,49705996051577,Alexander Valley Elementary,Alexander Valley Union Elementary,Sonoma,8511 Highway 128,Healdsburg,95448-9020,CA,38.655489,-122.79218,public,1,1,1,1,1,1,1,0,0,0,0,0,0,24.0,17.0,17.0,18.0,20.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,9.0,8.0,8.0,,6.0,9.0,56060991,1995234
1648,1648,1648,49706070121038,West Sonoma County Consortium,West Sonoma County Union High,Sonoma,462 Johnson Street,Sebastopol,95472-3431,CA,38.406075,-122.8226,public,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,3.0,4.0,3.0,7.0,3.0,0.0,7.0,2.0,0.0,1.0,3.0,1.0,3.0,0.0,39.0,,,,,,,56002158,1871560
1649,1649,1649,49706070135327,West County Charter Middle,West Sonoma County Union High,Sonoma,6321 Highway 116,Forestville,95436-9606,CA,38.47332,-122.88807,public,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,4.0,,,,,,56057977,1968890
1650,1650,1650,49706074930327,Laguna High,West Sonoma County Union High,Sonoma,445 Taft Street,Sebastopol,95472-3443,CA,38.406153,-122.82398,public,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,33.0,41.0,0.0,84.0,,,,,,,56070691,1871546
1651,1651,1651,49706074930400,Analy High,West Sonoma County Union High,Sonoma,6950 Analy Avenue,Sebastopol,95472-3401,CA,38.406988,-122.82646,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,296.0,276.0,328.0,0.0,1200.0,9.0,9.0,9.0,,8.0,8.0,56070691,1871523
1652,1652,1652,49706074931507,El Molino High,West Sonoma County Union High,Sonoma,7050 Covey Road,Forestville,95436-9642,CA,38.482108,-122.89018,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,145.0,153.0,133.0,0.0,600.0,8.0,8.0,7.0,,9.0,7.0,56057977,1968658
1653,1653,1653,49706150113506,Taylor Mountain Elementary,Bellevue Union,Sonoma,1210 East Bellevue Avenue,Santa Rosa,95407-2764,CA,38.401648,-122.7099,public,1,1,1,1,1,1,1,0,0,0,0,0,0,86.0,67.0,71.0,76.0,64.0,76.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,4.0,4.0,3.0,,7.0,6.0,56146393,1927911
1654,1654,1654,49706156051585,Bellevue Elementary,Bellevue Union,Sonoma,3223 Primrose Avenue,Santa Rosa,95407-7723,CA,38.397097,-122.73472,public,1,1,1,1,1,1,1,0,0,0,0,0,0,70.0,55.0,44.0,75.0,45.0,58.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,4.0,5.0,5.0,,9.0,10.0,470789984,1997292
1655,1655,1655,49706156051593,Kawana Springs Elementary,Bellevue Union,Sonoma,2121 Moraga Drive,Santa Rosa,95404-6114,CA,38.42103,-122.70005,public,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0,46.0,67.0,44.0,51.0,60.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,4.0,4.0,4.0,,7.0,9.0,56078358,1926941
1656,1656,1656,49706156115695,Meadow View Elementary,Bellevue Union,Sonoma,2665 Dutton Meadow Avenue,Santa Rosa,95407-7730,CA,38.412094,-122.73025,public,1,1,1,1,1,1,1,0,0,0,0,0,0,73.0,73.0,70.0,65.0,46.0,59.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,3.0,4.0,4.0,,5.0,7.0,56046958,1925868
1657,1657,1657,49706236051619,Yulupa Elementary,Bennett Valley Union Elementary,Sonoma,2250 Mesquite Drive,Santa Rosa,95405-8310,CA,38.428442,-122.67306,public,1,1,1,1,0,0,0,0,0,0,0,0,0,182.0,145.0,138.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,9.0,9.0,9.0,,5.0,6.0,56166281,2014570
1658,1658,1658,49706236098248,Strawberry Elementary,Bennett Valley Union Elementary,Sonoma,2311 Horseshoe Drive,Santa Rosa,95405-8199,CA,38.434899,-122.66163,public,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,142.0,142.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,8.0,9.0,8.0,,4.0,2.0,56027466,1936928
1659,1659,1659,49706490125724,Cinnabar Elementary,Cinnabar Elementary,Sonoma,286 Skillman Lane,Petaluma,94952-1226,CA,38.258198,-122.6656,public,1,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,,,,3534070929,1934915
1660,1660,1660,49706496051635,Cinnabar Charter,Cinnabar Elementary,Sonoma,286 Skillman Lane,Petaluma,94952-1226,CA,38.25781,-122.66326,public,1,1,1,1,1,1,1,1,1,0,0,0,0,31.0,30.0,38.0,28.0,24.0,25.0,33.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,5.0,5.0,6.0,,6.0,9.0,3534070929,1934931
1661,1661,1661,49706560128983,Eagle Creek,Cloverdale Unified,Sonoma,322 North Washington Street,Cloverdale,95425-3235,CA,38.807648,-123.02122,public,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,,,,,,,56031926,1866699
1662,1662,1662,49706564930848,Johanna Echols-Hansen High (Continuation),Cloverdale Unified,Sonoma,322 North Washington Street,Cloverdale,95425-3235,CA,38.807152,-123.02102,public,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,10.0,,,,,,,56031926,1866699
1663,1663,1663,49706564930855,Cloverdale High,Cloverdale Unified,Sonoma,509 North Cloverdale Boulevard,Cloverdale,95425-3324,CA,38.810837,-123.02119,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,80.0,101.0,114.0,0.0,394.0,3.0,5.0,5.0,,4.0,5.0,56091236,1866721
1664,1664,1664,49706566051643,Jefferson Elementary,Cloverdale Unified,Sonoma,315 North Street,Cloverdale,95425-3251,CA,38.811633,-123.02442,public,1,1,1,1,1,0,0,0,0,0,0,0,0,137.0,96.0,115.0,110.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,6.0,6.0,6.0,,8.0,9.0,56091236,1866108
1665,1665,1665,49706566051650,Washington,Cloverdale Unified,Sonoma,129 South Washington Street,Cloverdale,95425-3620,CA,38.803673,-123.01885,public,0,0,0,0,0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,114.0,113.0,97.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,2.0,2.0,2.0,,2.0,2.0,56078322,1866568
1666,1666,1666,49706720122440,Dunham Charter,Dunham Elementary,Sonoma,4111 Roblar Road,Petaluma,94952-9202,CA,38.321292,-122.75843,public,1,1,1,1,1,1,1,0,0,0,0,0,0,39.0,28.0,27.0,29.0,24.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,9.0,8.0,8.0,,10.0,9.0,56141764,1905748
1667,1667,1667,49706726051700,Dunham Elementary,Dunham Elementary,Sonoma,4111 Roblar Road,Petaluma,94952-9202,CA,38.321292,-122.75843,public,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,,,,,56141764,1905748
1668,1668,1668,49706800112987,Forestville Academy,Forestville Union Elementary,Sonoma,6321 Highway 116,Forestville,95436-9606,CA,38.472109,-122.88747,public,0,0,1,1,1,1,1,0,0,0,0,0,0,0.0,0.0,38.0,47.0,30.0,42.0,26.0,42.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,5.0,5.0,6.0,,2.0,6.0,56057977,1968889
1669,1669,1669,49706806051718,Forestville Elementary,Forestville Union Elementary,Sonoma,6321 Highway 116,Forestville,95436-9699,CA,38.472109,-122.88747,public,1,1,0,0,0,0,0,0,0,0,0,0,0,38.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,,,,,,,56057977,1968889
1670,1670,1670,49706986051726,Fort Ross Elementary,Fort Ross Elementary,Sonoma,30600 Seaview Road,Cazadero,95421-9636,CA,38.55617,-123.26665,public,1,1,1,1,1,1,1,1,1,0,0,0,0,0.0,1.0,4.0,5.0,2.0,7.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,,,,,,56002433,1980898
1671,1671,1671,49707060129981,Geyserville New Tech Academy,Geyserville Unified,Sonoma,1300 Moody Lane,Geyserville,95441-9670,CA,38.72015,-122.88534,public,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,23.0,0.0,16.0,16.0,19.0,17.0,0.0,129.0,2.0,2.0,1.0,,1.0,1.0,56083221,2004470
1672,1672,1672,49707064930053,Buena Vista High,Geyserville Unified,Sonoma,1300 Moody Lane,Geyserville,95441-9670,CA,38.722005,-122.89123,public,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,56083221,2004481
1673,1673,1673,49707066051734,Geyserville Elementary,Geyserville Unified,Sonoma,21485 Geyserville Avenue,Geyserville,95441-0108,CA,38.705895,-122.90296,public,1,1,1,1,1,1,0,0,0,0,0,0,0,21.0,18.0,19.0,19.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,8.0,8.0,7.0,,10.0,10.0,55958450,2003847
1674,1674,1674,49707140126888,Gravenstein First,Gravenstein Union Elementary,Sonoma,3840 Twig Avenue,Sebastopol,95472-5750,CA,38.360868,-122.78564,public,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,,,,,,,56082765,1950515
1675,1675,1675,49707146051742,Gravenstein Elementary,Gravenstein Union Elementary,Sonoma,3840 Twig Avenue,Sebastopol,95472-5750,CA,38.364036,-122.78484,public,1,1,1,1,1,1,0,0,0,0,0,0,0,90.0,41.0,77.0,82.0,78.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,10.0,9.0,10.0,,10.0,10.0,56082765,1950483
1676,1676,1676,49707146051759,Hillcrest Middle,Gravenstein Union Elementary,Sonoma,725 Bloomfield Road,Sebastopol,95472-5153,CA,38.369241,-122.80697,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,87.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,9.0,9.0,9.0,,10.0,10.0,55973477,1952050
1677,1677,1677,49707146119655,Gravenstein Community Day,Gravenstein Union Elementary,Sonoma,3840 Twig Avenue,Sebastopol,95472-5750,CA,38.364036,-122.78484,public,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,56082765,1950483
1678,1678,1678,49707220136465,California STEAM Sonoma II,Guerneville Elementary,Sonoma,14630 Armstrong Woods Road,Guernville,95446-9576,CA,38.511197,-122.99636,public,0,1,1,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,2.0,,,,,,56033492,1956226
1679,1679,1679,49707220138248,Guerneville Primary,Guerneville Elementary,Sonoma,14630 Armstrong Woods Road,Guerneville,95446-9576,CA,38.510022,-122.99759,public,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,56033492,1956108
1680,1680,1680,49707226051767,Guerneville Elementary,Guerneville Elementary,Sonoma,14630 Armstrong Woods Road,Guerneville,95446-9559,CA,38.50709000000001,-122.99708,public,1,1,1,1,1,1,1,1,1,0,0,0,0,30.0,29.0,29.0,25.0,38.0,40.0,23.0,38.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,7.0,5.0,6.0,,9.0,10.0,56033492,1956297
1681,1681,1681,49707306051775,Harmony Elementary,Harmony Union Elementary,Sonoma,1935 Bohemian Highway,Occidental,95465-0279,CA,38.388586,-122.93219,public,1,1,0,0,0,0,0,0,0,0,0,0,0,35.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,,,,,,,56088162,1960912
1682,1682,1682,49707306110639,Salmon Creek School - A Charter,Harmony Union Elementary,Sonoma,1935 Bohemian Highway,Occidental,95465-9104,CA,38.388586,-122.93219,public,0,0,1,1,1,1,1,1,1,0,0,0,0,0.0,0.0,20.0,25.0,26.0,24.0,31.0,27.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,7.0,8.0,8.0,,7.0,8.0,56088162,1960912
1683,1683,1683,49707306120588,Pathways Charter,Harmony Union Elementary,Sonoma,"150 Professional Center Drive, Suite C",Rohnert Park,94928-2148,CA,38.354348,-122.70888,public,1,1,1,1,1,1,1,1,1,1,1,1,1,20.0,26.0,27.0,24.0,29.0,25.0,25.0,43.0,40.0,0.0,29.0,46.0,55.0,46.0,0.0,435.0,5.0,5.0,7.0,,7.0,7.0,55960841,2005903
1684,1684,1684,49707636051809,Horicon Elementary,Horicon Elementary,Sonoma,35555 Annapolis Road,Annapolis,95412-9713,CA,38.709318,-123.33699,public,1,1,1,1,1,1,1,1,1,0,0,0,0,7.0,4.0,5.0,7.0,6.0,8.0,10.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,,2.0,2.0,,,,56077275,1987129
1685,1685,1685,49707896051825,Kenwood Elementary,Kenwood,Sonoma,230 Randolph Avenue,Kenwood,95452-0220,CA,38.415174,-122.55528,public,1,1,1,1,1,1,1,0,0,0,0,0,0,20.0,16.0,20.0,21.0,22.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,8.0,9.0,10.0,,7.0,10.0,56045713,1937924
1686,1686,1686,49707970107284,California Virtual Academy @ Sonoma,Liberty Elementary,Sonoma,50 Morland Rd,Simi Valley,93065-1659,CA,34.275868,-118.79798,public,1,1,1,1,1,1,1,1,1,1,1,1,1,28.0,24.0,16.0,27.0,39.0,28.0,37.0,49.0,62.0,0.0,61.0,78.0,85.0,81.0,0.0,615.0,2.0,3.0,3.0,,8.0,7.0,90740962,1725783
1687,1687,1687,49707970123422,Liberty Primary,Liberty Elementary,Sonoma,170 Liberty School Road,Petaluma,94952,CA,38.281953,-122.70749,public,1,1,0,0,0,0,0,0,0,0,0,0,0,42.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,,,,,,,392448349,1982075
1688,1688,1688,49707976051833,Liberty Elementary,Liberty Elementary,Sonoma,170 Liberty School Road,Petaluma,94952-1074,CA,38.281953,-122.70749,public,0,1,1,1,1,1,1,0,0,0,0,0,0,0.0,21.0,26.0,30.0,31.0,30.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,10.0,10.0,9.0,,10.0,10.0,392448349,1982075
1689,1689,1689,49708050105890,Mark West Charter,Mark West Union Elementary,Sonoma,4600 Lavell Road,Santa Rosa,95403-1205,CA,38.502224,-122.75907,public,1,1,1,1,1,1,1,1,1,0,0,0,0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,64.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,9.0,8.0,9.0,,6.0,9.0,30033863,1946445
1690,1690,1690,49708056051841,Mark West Elementary,Mark West Union Elementary,Sonoma,4600 Lavell Road,Santa Rosa,95403-7822,CA,38.500684,-122.7601,public,1,1,1,1,1,1,1,0,0,0,0,0,0,85.0,65.0,58.0,47.0,57.0,59.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,6.0,7.0,7.0,,7.0,7.0,30033863,1946660
1691,1691,1691,49708056051858,San Miguel Elementary,Mark West Union Elementary,Sonoma,5350 Faught Road,Santa Rosa,95403-1205,CA,38.512376,-122.76032,public,1,1,1,1,1,1,1,0,0,0,0,0,0,82.0,61.0,57.0,60.0,62.0,63.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,8.0,8.0,8.0,,6.0,6.0,326044855,1924422
1692,1692,1692,49708056111066,John B. Riebli Elementary,Mark West Union Elementary,Sonoma,315 Mark West Springs Road,Santa Rosa,95404-1101,CA,38.500826,-122.74163,public,1,1,1,1,1,1,1,0,0,0,0,0,0,63.0,65.0,66.0,81.0,68.0,57.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,7.0,7.0,7.0,,1.0,2.0,56012237,1946428
1693,1693,1693,49708136051866,Monte Rio Elementary,Monte Rio Union Elementary,Sonoma,20700 Foothill Drive,Monte Rio,95462-0340,CA,38.47211,-123.0148,public,1,1,1,1,1,1,1,1,1,0,0,0,0,18.0,10.0,8.0,9.0,14.0,10.0,7.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,5.0,8.0,7.0,,,,56057279,1973548
1694,1694,1694,49708216051874,Montgomery Elementary,Montgomery Elementary,Sonoma,18620 Fort Ross Road,Cazadero,95421-0002,CA,38.538923,-123.0915,public,1,1,1,1,1,1,1,1,1,0,0,0,0,3.0,3.0,3.0,3.0,6.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,,,,,,,56041583,1979581
1695,1695,1695,49708390120584,Pivot Online Charter - North Bay,Oak Grove Union Elementary,Sonoma,"2999 Cleveland Avenue, Suite D",Santa Rosa,95401-2761,CA,38.465963,-122.72884,public,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1.0,4.0,2.0,1.0,3.0,4.0,14.0,26.0,0.0,52.0,67.0,70.0,64.0,0.0,310.0,1.0,1.0,1.0,,2.0,1.0,55986654,1894356
1696,1696,1696,49708390138065,Pivot Charter School - North Bay,Oak Grove Union Elementary,Sonoma,"2999 Cleveland Avenue Suites A, B, D, E, F",Santa Rosa,95403-2761,CA,38.465996,-122.72881,public,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,55986654,1894356
1697,1697,1697,49708396051882,Oak Grove Elementary,Oak Grove Union Elementary,Sonoma,8760 Bower Street,Sebastopol,95472-2450,CA,38.43219000000001,-122.86391,public,1,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,,,,,,,56040126,1994367
1698,1698,1698,49708396051890,Oak Grove Elementary/Willowside Middle,Oak Grove Union Elementary,Sonoma,5285 Hall Road,Santa Rosa,95401-5566,CA,38.437955,-122.80278,public,0,1,1,1,1,1,1,1,1,0,0,0,0,0.0,71.0,58.0,66.0,76.0,83.0,113.0,157.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,8.0,8.0,9.0,,5.0,5.0,56099376,1994571
1699,1699,1699,49708470119750,River Montessori Elementary Charter,Old Adobe Union,Sonoma,3880 Cypress Drive Suite B,Petaluma,94954-5613,CA,38.22609600000001,-122.5868,public,1,1,1,1,1,1,1,0,0,0,0,0,0,36.0,28.0,27.0,20.0,27.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,5.0,4.0,6.0,,1.0,1.0,56020515,1874343
1700,1700,1700,49708470127555,Loma Vista Immersion Academy,Old Adobe Union,Sonoma,207 Maria Drive,Petaluma,94954-2301,CA,38.254278,-122.62579,public,1,1,1,1,1,1,1,0,0,0,0,0,0,121.0,47.0,48.0,38.0,35.0,46.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,6.0,5.0,4.0,,1.0,2.0,56117255,1879487
