,CDSCode,School,District,County,Street,City,Zip,State,Latitude,Longitude,type,grade_0,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Ungraded Elementary Enrollmnet,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Secondary Enrollment,Total Enrollment,sw_rank_2108,sw_rank_2017,sw_rank_2016,ss_rank_2018_,ss_rank_2017,ss_rank_2016,school_parcel_id,school_id,list_grades,school_node_id,school_zone_id
2085,21653676901573,Marin Primary and Middle School,Larkspur-Corte Madera,Marin,20 Magnolia Avenue,Larkspur,94939,CA,37.9265641,-122.5203019,private,1,1,1,1,1,1,1,1,1,0,0,0,0,23.0,24.0,26.0,23.0,27.0,29.0,34.0,40.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,,,,,,,765255,3085,[1 1 1 1 1 1 1 1 1 0 0 0 0],110381065,1441
2086,21653186988448,Marin Waldorf School,Dixie Elementary,Marin,755 Idylberry Road,San Rafael,94903,CA,38.0270044,-122.5485873,private,1,1,1,1,1,1,1,1,1,0,0,0,0,13.0,16.0,12.0,14.0,16.0,17.0,12.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,,,,,,,821141,3086,[1 1 1 1 1 1 1 1 1 0 0 0 0],2883228845,1423
2087,21653186911184,Mark Day School,Dixie Elementary,Marin,39 Trellis Drive,San Rafael,94903,CA,38.0270044,-122.5485873,private,1,1,1,1,1,1,1,1,1,0,0,0,0,29.0,39.0,42.0,39.0,41.0,47.0,47.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,,,,,,,821141,3087,[1 1 1 1 1 1 1 1 1 0 0 0 0],2883228845,1423
2088,21653916974430,Mount Tamalpais School,Mill Valley Elementary,Marin,100 Harvard Avenue,Mill Valley,94941,CA,37.8940576,-122.5485873,private,1,1,1,1,1,1,1,1,1,0,0,0,0,14.0,15.0,15.0,20.0,25.0,25.0,27.0,28.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,,,,,,,779124,3088,[1 1 1 1 1 1 1 1 1 0 0 0 0],110407952,1451
2089,21654176915201,North Bay Christian Academy,Novato Unified,Marin,6965 Redwood Boulevard,Novato,94945,CA,38.0898784,-122.5598994,private,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,12.0,11.0,0.0,35.0,,,,,,,811332,3089,[0 0 0 0 0 0 0 0 0 1 1 1 1],110370414,1410
2090,21653676151344,North Bridge Academy,Larkspur-Corte Madera,Marin,110 Magnolia Avenue,Larkspur,94939,CA,37.9265641,-122.5203019,private,0,0,0,1,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,6.0,11.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,,,,,,765255,3090,[0 0 0 1 1 1 1 1 0 0 0 0 0],110381065,1441
2091,21750027104474,Oak Hill School,Ross Valley Elementary,Marin,"300 Sunny Hills Drive, Number 6",San Anselmo,94960,CA,37.982274,-122.562205,private,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,5.0,0.0,1.0,9.0,11.0,6.0,3.0,39.0,,,,,,,747557,3091,[0 1 1 1 1 1 1 1 1 1 1 1 1],110413399,1432
2092,21654176970719,Our Lady of Loretto,Novato Unified,Marin,1811 Virginia Avenue,Novato,94945,CA,38.0898784,-122.5598994,private,1,1,1,1,1,1,1,1,1,0,0,0,0,13.0,27.0,17.0,19.0,30.0,27.0,25.0,18.0,35.0,8.0,0.0,0.0,0.0,0.0,0.0,219.0,,,,,,,811332,3092,[1 1 1 1 1 1 1 1 1 0 0 0 0],110370414,1410
2093,21654256978084,Saint Hilary Elementary,Reed Union Elementary,Marin,765 Hilary Drive,Tiburon,94920,CA,37.903143,-122.4964155,private,1,1,1,1,1,1,1,1,1,0,0,0,0,22.0,24.0,28.0,34.0,34.0,34.0,34.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,,,,,,,775786,3093,[1 1 1 1 1 1 1 1 1 0 0 0 0],368392194,1445
2094,21653186974406,Saint Isabella School,Marin County Office of Education,Marin,"1 Trinity Way, San Rafael, CA 94903",San Rafael,94903,CA,38.0138162,-122.54973590000002,private,1,1,1,1,1,1,1,1,1,0,0,0,0,25.0,12.0,21.0,18.0,25.0,25.0,36.0,33.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,,,,,,,829692,3094,[1 1 1 1 1 1 1 1 1 0 0 0 0],3969097209,1422
2095,21654586974414,Saint Raphael Elementary,San Rafael City Elementary,Marin,1100 Fifth Avenue,San Rafael,94901,CA,37.9840575,-122.503327,private,1,1,1,1,1,1,1,1,1,0,0,0,0,25.0,17.0,12.0,11.0,20.0,24.0,29.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,,,,,,,758990,3095,[1 1 1 1 1 1 1 1 1 0 0 0 0],110413994,1427
2096,21654826936504,San Domenico High School,Tamalpais Union High,Marin,1500 Butterfield Road,San Anselmo,94960,CA,37.9599418,-122.6729515,private,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,82.0,77.0,47.0,0.0,281.0,,,,,,,838000,3096,[0 0 0 0 0 0 0 0 0 1 1 1 1],110403771,1417
2097,21750026974448,San Domenico Primary / Middle,Ross Valley Elementary,Marin,1500 Butterfield Road,San Anselmo,94960,CA,37.982274,-122.562205,private,1,1,1,1,1,1,1,1,1,0,0,0,0,19.0,24.0,21.0,26.0,34.0,37.0,75.0,70.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,,,,,,,747557,3097,[1 1 1 1 1 1 1 1 1 0 0 0 0],110413399,1432
2098,21750026974398,St. Anselm School,Ross Valley Elementary,Marin,40 Belle Avenue,San Anselmo,94960,CA,37.982274,-122.562205,private,1,1,1,1,1,1,1,1,1,0,0,0,0,27.0,23.0,28.0,28.0,25.0,31.0,35.0,34.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,,,,,,,747557,3098,[1 1 1 1 1 1 1 1 1 0 0 0 0],110413399,1432
2099,21653676970727,St. Patrick School,Larkspur-Corte Madera,Marin,120 King Street,Larkspur,94949,CA,37.9265641,-122.5203019,private,1,1,1,1,1,1,1,1,1,0,0,0,0,21.0,20.0,27.0,31.0,35.0,33.0,31.0,31.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,,,,,,,765255,3099,[1 1 1 1 1 1 1 1 1 0 0 0 0],110381065,1441
2100,21654826936454,The Branson School,Tamalpais Union High,Marin,39 Fernhill Avenue,Ross,94957,CA,37.9599418,-122.6729515,private,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,80.0,78.0,83.0,0.0,327.0,,,,,,,838000,3100,[0 0 0 0 0 0 0 0 0 1 1 1 1],110403771,1417
2101,21750026154314,"The Empower Project, LLC",Ross Valley Elementary,Marin,109 Seminary Rd. #100,San Anselmo,94960,CA,37.982274,-122.562205,private,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,,,,,747557,3101,[0 0 0 0 0 0 1 1 1 0 0 0 0],110413399,1432
2102,21653916152151,The Helix School,Mill Valley Elementary,Marin,145 Lomita Drive,Mill Valley,94941,CA,37.8940576,-122.5485873,private,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,,,,,,,779124,3102,[1 1 1 1 1 1 1 1 1 1 1 1 1],110407952,1451
2103,21654826936488,The Marin School,San Rafael City High,Marin,150 N San Pedro Road,San Rafael,94903,CA,38.0150315,-122.5259596,private,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,24.0,20.0,0.0,96.0,,,,,,,838783,3103,[0 0 0 0 0 0 0 0 0 1 1 1 1],110408123,1424
2104,21654746138143,The New Village School,Sausalito Marin City,Marin,"100 Ebbtide Avenue, Suite 144",Sausalito,94965,CA,37.8590937,-122.4852507,private,1,1,1,1,1,1,1,1,1,1,1,1,1,21.0,15.0,14.0,11.0,17.0,18.0,20.0,12.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,140.0,,,,,,,788139,3104,[1 1 1 1 1 1 1 1 1 1 1 1 1],110379414,1448
2105,21653187005101,Timothy Murphy,Dixie Elementary,Marin,1 St. Vincent Drive,San Rafael,94903,CA,38.0270044,-122.5485873,private,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,4.0,4.0,5.0,3.0,6.0,0.0,3.0,1.0,2.0,3.0,0.0,31.0,,,,,,,821141,3105,[0 1 1 1 1 1 1 1 1 1 1 1 1],2883228845,1423
2106,21654747101843,Women Helping All People Scholastic Academy,Sausalito Marin City,Marin,"79 Cole Drive, Suite 4",Marin City,94965,CA,37.8590937,-122.4852507,private,0,0,1,1,1,1,1,0,0,0,0,0,0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,,,,,,788139,3106,[0 0 1 1 1 1 1 0 0 0 0 0 0],110379414,1448
2107,28662666202287,Blue Oak School,Napa County Office of Education,Napa,1436 Polk Street,Napa,94559,CA,38.2777824,-122.2568622,private,1,1,1,1,1,1,1,1,1,0,0,0,0,8.0,11.0,9.0,9.0,14.0,16.0,16.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,,,,,,,877552,3107,[1 1 1 1 1 1 1 1 1 0 0 0 0],55953787,1295
2108,28662666130058,Calvary Baptist Christian Academy,Napa County Office of Education,Napa,117 Theresa Avenue,American Canyon,94503,CA,38.2777824,-122.2568622,private,1,1,1,1,1,1,1,1,1,1,1,1,1,6.0,3.0,3.0,6.0,6.0,7.0,4.0,3.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,46.0,,,,,,,877552,3108,[1 1 1 1 1 1 1 1 1 1 1 1 1],55953787,1295
2109,28662667101660,First Christian School of Napa,Napa Valley Unified,Napa,2659 First Street,Napa,94558,CA,38.3751237,-122.3107517,private,1,1,1,1,1,1,1,1,1,0,0,0,0,13.0,10.0,4.0,15.0,10.0,10.0,17.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,,,,,,,867980,3109,[1 1 1 1 1 1 1 1 1 0 0 0 0],55952085,1311
2110,28662906976187,Foothills Adventist Elementary,Saint Helena Unified,Napa,711 Sunnyside Road,St. Helena,94574,CA,38.4976775,-122.4614253,private,1,1,1,1,1,1,1,1,1,0,0,0,0,4.0,3.0,4.0,6.0,7.0,3.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,,,,,,,851820,3110,[1 1 1 1 1 1 1 1 1 0 0 0 0],55960346,1314
2111,28662666140982,Harvest Christian Academy,Napa Valley Unified,Napa,"575 Lincoln Avenue, Suite 305A",Napa,94558,CA,38.3751237,-122.3107517,private,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,5.0,8.0,6.0,5.0,3.0,6.0,3.0,6.0,0.0,8.0,5.0,11.0,8.0,0.0,74.0,,,,,,,867980,3111,[0 1 1 1 1 1 1 1 1 1 1 1 1],55952085,1311
2112,28662666147789,Heritage House Academy,Napa Valley Unified,Napa,1027 Century Dr.,Napa,94558,CA,38.3751237,-122.3107517,private,0,0,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,,,,,,,867980,3112,[0 0 1 1 1 1 1 1 1 1 1 1 0],55952085,1311
2113,28662666955827,Hopewell Baptist Christian Academy,Napa Valley Unified,Napa,3755 Linda Vista Avenue,Napa,94558,CA,38.3751237,-122.3107517,private,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,3.0,4.0,3.0,2.0,0.0,30.0,,,,,,,867980,3113,[1 1 1 1 1 1 1 1 1 1 1 1 1],55952085,1311
2114,28662666936793,Justin-Siena High School,Napa Valley Unified,Napa,4026 Maher Street,Napa,94558,CA,38.3751237,-122.3107517,private,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,135.0,163.0,151.0,0.0,580.0,,,,,,,867980,3114,[0 0 0 0 0 0 0 0 0 1 1 1 1],55952085,1311
2115,28662666912216,Kolbe Academy,Napa Valley Unified,Napa,1600 F Street,Napa,94559,CA,38.3751237,-122.3107517,private,1,1,1,1,1,1,1,1,1,1,1,1,1,8.0,27.0,24.0,20.0,26.0,24.0,27.0,34.0,23.0,0.0,20.0,21.0,16.0,23.0,0.0,293.0,,,,,,,867980,3115,[1 1 1 1 1 1 1 1 1 1 1 1 1],55952085,1311
2116,28662667098502,Kolbe Academy and Trinity Prep,Napa Valley Unified,Napa,2055 Redwood Road,Napa,94558,CA,38.3751237,-122.3107517,private,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0,4.0,10.0,10.0,5.0,4.0,10.0,4.0,10.0,0.0,10.0,4.0,5.0,5.0,0.0,84.0,,,,,,,867980,3116,[1 1 1 1 1 1 1 1 1 1 1 1 1],55952085,1311
2117,,Lighthouse Learning Academy,Napa Valley Unified,Napa,3606 Idlewild,Napa,94558,CA,38.3751237,-122.3107517,private,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,,,,,,,867980,3117,[1 1 1 1 1 1 1 1 1 1 1 1 1],55952085,1311
2118,28662666976195,Napa Christian Campus of Education,Napa Valley Unified,Napa,2201 Pine Street,Napa,94559,CA,38.3751237,-122.3107517,private,1,1,1,1,1,1,1,1,1,1,1,1,1,6.0,9.0,3.0,6.0,6.0,4.0,8.0,13.0,13.0,0.0,14.0,7.0,24.0,12.0,0.0,125.0,,,,,,,867980,3118,[1 1 1 1 1 1 1 1 1 1 1 1 1],55952085,1311
2119,28662586976203,Pacific Union College Elementary,Howell Mountain Elementary,Napa,135 Neilsen Court,Angwin,94508,CA,38.58285720000001,-122.4500868,private,1,1,1,1,1,1,1,1,1,0,0,0,0,12.0,8.0,14.0,12.0,12.0,11.0,16.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,,,,,,,858287,3119,[1 1 1 1 1 1 1 1 1 0 0 0 0],55969782,1313
2120,28662906936819,Pacific Union College Preparatory,Saint Helena Unified,Napa,1 Angwin Avenue,Angwin,94508,CA,38.4976775,-122.4614253,private,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,16.0,20.0,0.0,63.0,,,,,,,851820,3120,[0 0 0 0 0 0 0 0 0 1 1 1 1],55960346,1314
2121,28662666976211,St. Apollinaris Elementary,Napa Valley Unified,Napa,3700 Lassen Street,Napa,94558,CA,38.3751237,-122.3107517,private,1,1,1,1,1,1,1,1,1,0,0,0,0,50.0,23.0,28.0,34.0,19.0,37.0,38.0,37.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,,,,,,,867980,3121,[1 1 1 1 1 1 1 1 1 0 0 0 0],55952085,1311
2122,28662906976229,St. Helena Catholic School,Saint Helena Unified,Napa,1255 Oak Avenue,St. Helena,94574,CA,38.4976775,-122.4614253,private,1,1,1,1,1,1,1,1,1,0,0,0,0,9.0,4.0,8.0,4.0,7.0,6.0,8.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,,,,,,,851820,3122,[1 1 1 1 1 1 1 1 1 0 0 0 0],55960346,1314
2123,28662906956833,St. Helena Montessori,Saint Helena Unified,Napa,880 College Avenue,St. Helena,94574,CA,38.4976775,-122.4614253,private,1,1,1,1,1,1,1,1,1,1,0,0,0,24.0,25.0,23.0,26.0,10.0,14.0,16.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,,,,,,,851820,3123,[1 1 1 1 1 1 1 1 1 1 0 0 0],55960346,1314
2124,28662666976237,St. John the Baptist Catholic,Napa Valley Unified,Napa,983 Napa Street,Napa,94559,CA,38.3751237,-122.3107517,private,1,1,1,1,1,1,1,1,1,0,0,0,0,21.0,10.0,12.0,13.0,6.0,12.0,28.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,,,,,,,867980,3124,[1 1 1 1 1 1 1 1 1 0 0 0 0],55952085,1311
2125,28662666976245,St. John's Lutheran Elementary,Napa Valley Unified,Napa,3521 Linda Vista Avenue,Napa,94558,CA,38.3751237,-122.3107517,private,1,1,1,1,1,1,1,1,1,0,0,0,0,16.0,25.0,18.0,26.0,25.0,27.0,27.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,,,,,,,867980,3125,[1 1 1 1 1 1 1 1 1 0 0 0 0],55952085,1311
2126,28662666145833,The Oxbow School,Napa Valley Unified,Napa,530 Third Street,Napa,94559,CA,38.3751237,-122.3107517,private,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,11.0,2.0,45.0,,,,,,,867980,3126,[0 0 0 0 0 0 0 0 0 0 0 1 1],55952085,1311
2127,,"Academy of Truth, Goodness, and Beauty",San Francisco Unified,San Francisco,786 Dartmouth St,San Francisco,94134,CA,37.7516075,-122.424074,private,0,0,0,0,1,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,,,,,1019806,3127,[0 0 0 0 1 1 1 1 1 0 0 0 0],258967888,99
2128,38684786930572,Adda Clevenger School,San Francisco Unified,San Francisco,180 Fair Oaks Street,San Francisco,94110,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,26.0,11.0,9.0,13.0,11.0,10.0,18.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,,,,,,,1019806,3128,[1 1 1 1 1 1 1 1 1 0 0 0 0],258967888,99
2129,38684786140099,Alta Vista School,San Francisco Unified,San Francisco,450 Somerset Street,San Francisco,94134,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,30.0,30.0,29.0,28.0,29.0,37.0,36.0,18.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,,,,,,,1019806,3129,[1 1 1 1 1 1 1 1 1 0 0 0 0],258967888,99
2130,38684786146773,"AltSchool, PBC",San Francisco Unified,San Francisco,2265 3rd Street,San Francisco,94107,CA,37.7516075,-122.424074,private,1,1,1,1,1,0,0,0,0,0,0,0,0,4.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,,,,,,1019806,3130,[1 1 1 1 1 0 0 0 0 0 0 0 0],258967888,99
2131,38684786150692,"AltSchool, PBC",San Francisco Unified,San Francisco,610 20th Street,San Francisco,94107,CA,37.7516075,-122.424074,private,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,,1019806,3131,[1 1 1 1 0 0 0 0 0 0 0 0 0],258967888,99
2132,38684786153035,"AltSchool, PBC",San Francisco Unified,San Francisco,300 4th Street,San Francisco,94107,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,11.0,5.0,5.0,8.0,12.0,6.0,8.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,,,,,,,1019806,3132,[1 1 1 1 1 1 1 1 1 0 0 0 0],258967888,99
2133,38684786148290,"AltSchool, PBC",San Francisco Unified,San Francisco,3741 Buchanan Street,San Francisco,94123,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,8.0,12.0,7.0,11.0,7.0,10.0,9.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,,,,,,,1019806,3133,[1 1 1 1 1 1 1 1 1 0 0 0 0],258967888,99
2134,38684786939730,Archbishop Riordan High School,San Francisco Unified,San Francisco,175 Phelan Avenue,San Francisco,94112,CA,37.7516075,-122.424074,private,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,164.0,153.0,165.0,0.0,686.0,,,,,,,1019806,3134,[0 0 0 0 0 0 0 0 0 1 1 1 1],258967888,99
2135,38684786206007,Bais Menachem Yeshiva Day School,San Francisco Unified,San Francisco,834 28th Ave.,San Francisco,94121,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,7.0,9.0,6.0,2.0,5.0,6.0,9.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,,,,,,,1019806,3135,[1 1 1 1 1 1 1 1 1 0 0 0 0],258967888,99
2136,38684786142079,Brightworks,San Francisco Unified,San Francisco,1960 Bryant Street,San Francisco,94110,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,1,1,1,1,7.0,5.0,3.0,4.0,6.0,4.0,10.0,15.0,12.0,0.0,4.0,10.0,4.0,2.0,0.0,86.0,,,,,,,1019806,3136,[1 1 1 1 1 1 1 1 1 1 1 1 1],258967888,99
2137,38684786152540,Cambridge International Preparatory School,San Francisco Unified,San Francisco,501 Cambridge Street,San Francisco,94134,CA,37.7516075,-122.424074,private,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,24.0,17.0,0.0,57.0,,,,,,,1019806,3137,[0 0 0 0 0 0 0 1 1 1 1 1 1],258967888,99
2138,38684786965586,Cathedral School For Boys,San Francisco County Office of Education,San Francisco,1275 Sacramento Street,San Francisco,94108,CA,37.7543105,-122.443891,private,1,1,1,1,1,1,1,1,1,0,0,0,0,24.0,24.0,24.0,24.0,24.0,35.0,36.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,,,,,,,960785,3138,[1 1 1 1 1 1 1 1 1 0 0 0 0],752207059,93
2139,38684787021116,Chinese American International School,San Francisco County Office of Education,San Francisco,150 Oak Street,San Francisco,94102,CA,37.7543105,-122.443891,private,1,1,1,1,1,1,1,1,1,0,0,0,0,57.0,59.0,51.0,52.0,50.0,48.0,46.0,45.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,,,,,,,960785,3139,[1 1 1 1 1 1 1 1 1 0 0 0 0],752207059,93
2140,38684786981138,Convent of the Sacred Heart Elementary,San Francisco Unified,San Francisco,2222 Broadway Street,San Francisco,94115,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,44.0,45.0,42.0,49.0,37.0,40.0,44.0,38.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,,,,,,,1019806,3140,[1 1 1 1 1 1 1 1 1 0 0 0 0],258967888,99
2141,38684786939540,Convent of the Sacred Heart High School,San Francisco Unified,San Francisco,2222 Broadway Street,San Francisco,94115,CA,37.7516075,-122.424074,private,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,50.0,58.0,53.0,0.0,214.0,,,,,,,1019806,3141,[0 0 0 0 0 0 0 0 0 1 1 1 1],258967888,99
2142,38684786133763,Cornerstone Academy–Cambridge Campus,San Francisco Unified,San Francisco,501 Cambridge Street,San Francisco,94134,CA,37.7516075,-122.424074,private,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,45.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,,,,,,,1019806,3142,[0 0 0 0 0 0 1 1 1 0 0 0 0],258967888,99
2143,38684786903165,Cornerstone Academy-Silver Campus,San Francisco Unified,San Francisco,801 Silver Avenue,San Francisco,94134,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,0,0,0,0,0,0,0,84.0,79.0,58.0,55.0,61.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,,,,,,,1019806,3143,[1 1 1 1 1 1 0 0 0 0 0 0 0],258967888,99
2144,38684787104466,De Marillac Academy,San Francisco Unified,San Francisco,175 Golden Gate Avenue,San Francisco,94102,CA,37.7516075,-122.424074,private,0,0,0,0,1,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,22.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,,,,,,,1019806,3144,[0 0 0 0 1 1 1 1 1 0 0 0 0],258967888,99
2145,38684786939557,Drew School,San Francisco Unified,San Francisco,2901 California Street,San Francisco,94115,CA,37.7516075,-122.424074,private,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,84.0,68.0,70.0,0.0,293.0,,,,,,,1019806,3145,[0 0 0 0 0 0 0 0 0 1 1 1 1],258967888,99
2146,38684786981500,Ecole Notre Dame Des Victoires,San Francisco Unified,San Francisco,659 Pine Street,San Francisco,94108,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,33.0,25.0,34.0,34.0,34.0,31.0,33.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,,,,,,,1019806,3146,[1 1 1 1 1 1 1 1 1 0 0 0 0],258967888,99
2147,38684786980734,Epiphany Elementary,San Francisco Unified,San Francisco,600 Italy Avenue,San Francisco,94112,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,0,0,0,0,18.0,33.0,30.0,30.0,25.0,46.0,44.0,46.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,,,,,,,1019806,3147,[1 1 1 1 1 1 1 1 1 0 0 0 0],258967888,99
2148,38684787044605,Eureka Learning Center,San Francisco Unified,San Francisco,464 Diamond Street,San Francisco,94114,CA,37.7516075,-122.424074,private,1,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,,,,,,,1019806,3148,[1 0 0 0 0 0 0 0 0 0 0 0 0],258967888,99
2149,38684786981195,French American International School,San Francisco Unified,San Francisco,150 Oak Street,San Francisco,94102,CA,37.7516075,-122.424074,private,1,1,1,1,1,1,1,1,1,1,1,1,1,75.0,79.0,76.0,68.0,69.0,61.0,65.0,63.0,66.0,0.0,99.0,88.0,94.0,100.0,0.0,1003.0,,,,,,,1019806,3149,[1 1 1 1 1 1 1 1 1 1 1 1 1],258967888,99
