SAMPN,PERNO,Unnamed: 0,index,RELAT,GEND,AGE,AGEB,HISP,RACE1,RACE2,RACE3,RACE4,O_RACE,NTVTY,CNTRY,LIC,USER,TRANS,TPTYP1,TPTYP2,TPTYP3,TPTYP4,TPTYP5,TPTYP6,TPTYP7,O_TPTYP,CLIP1,CLIP2,CLIP3,COMP,MET,PASSTL,FLEX,EMPLY,WKSTAT,O_WKSTAT,JOBS,WLOC,WNAME_persons,WCITY_persons,WSTAT,WZIP_persons,WXST1_persons,WXST2_persons,WXCORD_persons,WYCORD_persons,WDAYS,WDAY1,WDAY2,WDAY3,WDAY4,WDAY5,WDAY6,WDAY7,HOURS,WSCHED,COMPR,WMODE,INDUS,O_INDUS,OCCUP,O_OCCUP,WLOC2,WNAME2_persons,WCITY2_persons,WSTAT2,WZIP2_persons,WXST2_1_persons,WXST2_2_persons,WDAYS2,DISAB,DTYPE1,DTYPE2,DTYPE3,DTYPE4,DTYPE5,DTYPE6,DTYPE7,O_DTYPE,DSLIC,EDIS,TTRIP,TRNSUB,SUBAMT,SUBUNT,O_SUBUNT,WTRIP,BTRIP,STUDE,SCHOL,O_SCHOL,SLOC,SONLN,PRESCH,O_PRESCH,SNAME_persons,SCITY_persons,SSTAT,SZIP_persons,SXST1_persons,SXST2_persons,SXCORD_persons,SYCORD_persons,SMODE,EDUCA,O_EDUCA,INTRV,PROXY,CMPLG,HVLOG,PTRIPS,TOLLF,TOLLR1,TOLLR2,TOLLR3,TOLLR4,TOLLR5,TOLLR6,TOLLR7,TOLLR8,TOLLR9,TOLLR10,TOLLB1,TOLLB2,TOLLB3,TOLLB4,TOLLB5,TOLLB6,TOLLB7,TOLLB8,TOLLB9,TOLLB10,HOVL,NOGOWHY,NOGOWHY_O,InComplete,Moto_trip,WCTFIP_persons,WTRACT_persons,SCTFIP_persons,STRACT_persons,WPrimaryCity_persons,WSTFIP_persons,W2PrimaryCity_persons,W2STFIP_persons,SPrimaryCity_persons,SSTFIP_persons,PERWGT,EXPPERWGT,WNAME_lookup,WCITY_lookup,WZIP_lookup,WXST1_lookup,WXST2_lookup,WXCORD_lookup,WYCORD_lookup,WNAME2_lookup,WCITY2_lookup,WZIP2_lookup,WXST2_1_lookup,WXST2_2_lookup,SNAME_lookup,SCITY_lookup,SZIP_lookup,SXST1_lookup,SXST2_lookup,SXCORD_lookup,SYCORD_lookup,WCTFIP_lookup,WTRACT_lookup,WBLOCK,WPrimaryCity_lookup,WSTFIP_lookup,W2PrimaryCity_lookup,W2STFIP_lookup,SCTFIP_lookup,STRACT_lookup,SBLOCK,SPrimaryCity_lookup,SSTFIP_lookup,HCITY,HZIP,HXCORD,HYCORD,HBLOCK,HTRACT,HCTFIP,HPrimaryCity,parcel_id_home,parcel_id_work,zone_id_home,zone_id_work,SNAME_SZIP_loopup
3008392,3,18752,91153,3,1,15,,2,4.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,3,2.0,,,,5,,1,4.0,,2.0,,,,HIDDEN,ALBANY,CA,94706.0,,,-122.29247,37.896036,1.0,1,,2.0,2.0,2,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,420100.0,,,,,ALBANY,6.0,1.39417967,472.36999544,,,,,,,,,,,,,albany high,ALBANY,94706,,,-122.29247,37.896035999999995,,,,,,,,1.0,420100.0,60014201001012.0,ALBANY,6.0,ALBANY,94706,-122.30073429999999,37.89194929999999,60014203001005,420300,1,ALBANY,132335,,1039,,albany high 94706
3008416,3,18758,91159,3,1,10,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,2,8.0,,,,10,98.0,1,3.0,,2.0,,,,HIDDEN,ALBANY,CA,94706.0,,,-122.288025,37.887981,1.0,1,,2.0,1.0,1,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,420600.0,,,,,ALBANY,6.0,0.95799137,324.58254,,,,,,,,,,,,,marin elementary,ALBANY,94706,,,-122.288025,37.887980999999996,,,,,,,,1.0,420600.0,60014206002011.0,ALBANY,6.0,ALBANY,94706,-122.286079,37.883101,60014206001031,420600,1,ALBANY,129800,,1034,,marin elementary 94706
3008416,4,18759,91160,3,2,7,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,10,98.0,1,3.0,,2.0,,,,HIDDEN,ALBANY,CA,94706.0,,,-122.288025,37.887981,1.0,1,,2.0,2.0,1,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,420600.0,,,,,ALBANY,6.0,0.95799137,324.58254,,,,,,,,,,,,,marin elementary,ALBANY,94706,,,-122.288025,37.887980999999996,,,,,,,,1.0,420600.0,60014206002011.0,ALBANY,6.0,ALBANY,94706,-122.286079,37.883101,60014206001031,420600,1,ALBANY,129800,,1034,,marin elementary 94706
3008473,2,18770,91171,3,1,17,,2,1.0,,,,,1,,1.0,1.0,2.0,,,,,,,,,,,,,,2.0,2.0,8.0,6.0,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,10,0.0,1,4.0,,2.0,,,,HIDDEN,ALBANY,CA,94706.0,,,HIDDEN,HIDDEN,5.0,1,,,,1,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,420100.0,,,,,ALBANY,6.0,0.76955503,260.73734472,,,,,,,,,,,,,albany high,ALBANY,94706,,,-122.29247,37.896035999999995,,,,,,,,1.0,420100.0,60014201001012.0,ALBANY,6.0,ALBANY,94706,-122.30773400000001,37.897988,60014203002000,420300,1,ALBANY,727276,,1039,,albany high 94706
3008473,3,18771,91172,3,1,15,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,10,1.0,1,4.0,,2.0,,,,HIDDEN,ALBANY,CA,94706.0,,,HIDDEN,HIDDEN,6.0,1,,,,1,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,420100.0,,,,,ALBANY,6.0,0.76955503,260.73734472,,,,,,,,,,,,,albany high,ALBANY,94706,,,-122.29247,37.896035999999995,,,,,,,,1.0,420100.0,60014201001012.0,ALBANY,6.0,ALBANY,94706,-122.30773400000001,37.897988,60014203002000,420300,1,ALBANY,727276,,1039,,albany high 94706
3008529,3,18782,91181,3,2,10,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,15,2.0,1,3.0,,2.0,,,,HIDDEN,ALBANY,CA,94706.0,,,HIDDEN,HIDDEN,1.0,1,,,1.0,1,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,420100.0,,,,,ALBANY,6.0,0.82390685,279.15259815,,,,,,,,,,,,,albany middle,ALBANY,94706,,,-122.29496999999999,37.898266,,,,,,,,1.0,420100.0,60014201001006.0,ALBANY,6.0,ALBANY,94706,-122.28718899999998,37.891759,60014201003008,420100,1,ALBANY,133812,,1035,,albany middle 94706
3008665,3,18798,91197,3,1,11,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,2,4.0,1,3.0,,2.0,,,,HIDDEN,BERKELEY,CA,94703.0,,,-122.2763721,37.8819508,2.0,1,,,,1,1.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,421800.0,,,,,BERKELEY,6.0,0.89387735,302.85970365,,,,,,,,,,,,,mlk middle in berkeley,BERKELEY,94703,,,-122.27637209999999,37.8819508,,,,,,,,1.0,421800.0,60014218001003.0,BERKELEY,6.0,BERKELEY,94707,-122.28502399999999,37.89394,60014213002005,421300,1,BERKELEY,125023,,1033,,mlk middle in berkeley 94703
3008665,4,18799,91198,3,2,9,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,2,0.0,1,3.0,,2.0,,,,HIDDEN,BERKELEY,CA,94707.0,,,-122.281188,37.8928352,1.0,1,,,,1,1.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,421300.0,,,,,BERKELEY,6.0,0.89387735,302.85970365,,,,,,,,,,,,,thousand oaks elementary,BERKELEY,94707,,,-122.28118799999999,37.8928352,,,,,,,,1.0,421300.0,60014213002013.0,BERKELEY,6.0,BERKELEY,94707,-122.28502399999999,37.89394,60014213002005,421300,1,BERKELEY,125023,,1033,,thousand oaks elementary 94707
3008681,3,18811,91210,3,2,15,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,10,2.0,,,,2,0.0,1,4.0,,2.0,,,,HIDDEN,BERKELEY,CA,94704.0,,,HIDDEN,HIDDEN,15.0,1,,,2.0,1,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,422900.0,,,,,BERKELEY,6.0,0.9649169,326.92901978,,,,,,,,,,,,,berkeley high,BERKELEY,94704,,,-122.2707586,37.8690234,,,,,,,,1.0,422900.0,60014229002018.0,BERKELEY,6.0,BERKELEY,94707,-122.285458,37.891712,60014213002010,421300,1,BERKELEY,124987,,1033,,berkeley high 94704
3008681,4,18812,91211,3,1,12,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,10,2.0,,,,3,0.0,1,3.0,,2.0,,,,HIDDEN,BERKELEY,CA,94703.0,,,HIDDEN,HIDDEN,15.0,1,,,2.0,1,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,421800.0,,,,,BERKELEY,6.0,0.9649169,326.92901978,,,,,,,,,,,,,martin luther king middle,BERKELEY,94703,,,-122.27637209999999,37.8819508,,,,,,,,1.0,421800.0,60014218001003.0,BERKELEY,6.0,BERKELEY,94707,-122.285458,37.891712,60014213002010,421300,1,BERKELEY,124987,,1033,,martin luther king middle 94703
3008722,2,18814,91213,3,2,13,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,4,2.0,,,,4,0.0,1,3.0,,2.0,,,,HIDDEN,SELMA,CA,93662.0,HIDDEN,HIDDEN,HIDDEN,HIDDEN,6.0,1,,,,2,,0.0,,,,,,,,,,,,,,,,,,,,,,,12.0,,,2.0,,,19.0,7002.0,,,,,SELMA,6.0,0.5874398000000001,199.03384287,,,,,,,,,,,,,king middle,SELMA,93662,ROSE AVE , GRANT ST,-119.61079170000001,36.569014,,,,,,,,19.0,7002.0,60190070023030.0,SELMA,6.0,BERKELEY,94708,-122.258335,37.889417,60014215003002,421500,1,BERKELEY,127926,,1029,,king middle 93662
3009258,3,18862,91293,3,9,999,1.0,2,4.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,2,0.0,1,3.0,,2.0,,,,HIDDEN,SAN JOSE,CA,95118.0,,,HIDDEN,HIDDEN,6.0,1,,2.0,1.0,1,1.0,7.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,85.0,502906.0,,,,,SAN JOSE,6.0,1.68055786,569.39942762,,,,,,,,,,,,,appleseed almaden montessori,SAN JOSE,95118,,,-121.89781200000002,37.2489195,,,,,,,,85.0,502906.0,60855029063000.0,SAN JOSE,6.0,CAMPBELL,95008,-121.97874099999999,37.288603,60855066012006,506601,85,CAMPBELL,1436896,,475,,appleseed almaden montessori 95118
3009286,3,18865,91296,3,2,17,,2,1.0,,,,,1,,1.0,3.0,2.0,,,,,,,,,,,,,,2.0,2.0,2.0,6.0,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,7,4.0,1,4.0,,2.0,,,,HIDDEN,CAMPBELL,CA,95008.0,,,HIDDEN,HIDDEN,1.0,1,,,,1,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,85.0,506701.0,,,,,CAMPBELL,6.0,0.83307504,282.25892497,,,,,,,,,,,,,westmont high,CAMPBELL,95008,,,-121.9764736,37.2716939,,,,,,,,85.0,506701.0,60855067012016.0,CAMPBELL,6.0,CAMPBELL,95008,-121.98238,37.269689,60855067011000,506701,85,CAMPBELL,1489143,,500,,westmont high 95008
3010002,3,18887,91328,3,1,8,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,5,5.0,1,3.0,,2.0,,,,HIDDEN,CUPERTINO,CA,95014.0,,,HIDDEN,HIDDEN,1.0,1,,,,1,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,85.0,507806.0,,,,,CUPERTINO,6.0,0.55255193,187.21328259,,,,,,,,,,,,,garden gate elementary,CUPERTINO,95014,,,-122.044726,37.331103999999996,,,,,,,,85.0,507806.0,60855078061002.0,CUPERTINO,6.0,CUPERTINO,95014,-122.04176399999999,37.329305,60855078061006,507806,85,CUPERTINO,1452857,,486,,garden gate elementary 95014
3010002,4,18888,91329,3,2,6,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,5,5.0,1,3.0,,2.0,,,,HIDDEN,CUPERTINO,CA,95014.0,,,HIDDEN,HIDDEN,1.0,1,,,,1,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,85.0,507806.0,,,,,CUPERTINO,6.0,0.55255193,187.21328259,,,,,,,,,,,,,garden gate elementary,CUPERTINO,95014,,,-122.044726,37.331103999999996,,,,,,,,85.0,507806.0,60855078061002.0,CUPERTINO,6.0,CUPERTINO,95014,-122.04176399999999,37.329305,60855078061006,507806,85,CUPERTINO,1452857,,486,,garden gate elementary 95014
3010028,6,18895,91336,3,2,17,,2,1.0,,,,,2,2002.0,2.0,,2.0,,,,,,,,,,,,,,2.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,5,0.0,1,4.0,,2.0,,,,HIDDEN,CUPERTINO,CA,95014.0,,,-122.009404,37.319664,6.0,1,,,,1,1.0,7.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,85.0,508003.0,,,,,CUPERTINO,6.0,0.55255193,187.21328259,,,,,,,,,,,,,cuppitino high,CUPERTINO,95014,,,-122.009404,37.319664,,,,,,,,85.0,508003.0,60855080031001.0,CUPERTINO,6.0,CUPERTINO,95014,-121.99783500000001,37.314314,60855080043004,508004,85,CUPERTINO,1473059,,479,,cuppitino high 95014
3010061,3,18898,91339,3,2,10,,2,4.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,5,2.0,1,3.0,,2.0,,,,HIDDEN,CUPERTINO,CA,95014.0, , ,-122.0543214,37.3152005,1.0,1,,2.0,1.0,1,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,85.0,507702.0,,,,,CUPERTINO,6.0,2.05610434,696.64048187,,,,,,,,,,,,,lincoln elementary,CUPERTINO,95014, , ,-122.05432140000002,37.3152005,,,,,,,,85.0,507702.0,60855077021002.0,CUPERTINO,6.0,CUPERTINO,95014,-122.06038400000001,37.312829,60855077023000,507702,85,CUPERTINO,1460198,,489,,lincoln elementary 95014
3010061,4,18899,91340,3,1,12,,2,4.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,5,2.0,1,4.0,,2.0,,,,HIDDEN,CUPERTINO,CA,95014.0, , ,-122.0505083,37.311676,1.0,1,,2.0,2.0,1,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,85.0,507702.0,,,,,CUPERTINO,6.0,2.05610434,696.64048187,,,,,,,,,,,,,kennedy middle,CUPERTINO,95014, , ,-122.05050829999999,37.311676,,,,,,,,85.0,507702.0,60855077022000.0,CUPERTINO,6.0,CUPERTINO,95014,-122.06038400000001,37.312829,60855077023000,507702,85,CUPERTINO,1460198,,489,,kennedy middle 95014
3010195,3,18907,91348,3,2,15,,2,4.0,,,,,2,1997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,4,2.0,,,,4,0.0,1,4.0,,2.0,,,,HIDDEN,CUPERTINO,CA,95014.0,,,HIDDEN,HIDDEN,6.0,1,,,,1,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,85.0,508003.0,,,,,CUPERTINO,6.0,1.72471141,584.35934567,,,,,,,,,,,,,cupertino high,CUPERTINO,95014,,,-122.009404,37.319664,,,,,,,,85.0,508003.0,60855080031001.0,CUPERTINO,6.0,CUPERTINO,95014,-122.026178,37.326778999999995,60855081012026,508101,85,CUPERTINO,1445804,,485,,cupertino high 95014
3010195,4,18908,91349,3,2,9,,2,4.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,5,2.0,1,3.0,,2.0,,,,HIDDEN,CUPERTINO,CA,95014.0,,,HIDDEN,HIDDEN,6.0,1,,,,1,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,85.0,507701.0,,,,,CUPERTINO,6.0,1.72471141,584.35934567,,,,,,,,,,,,,faria elementary,CUPERTINO,95014,,,-122.03912700000001,37.320776,,,,,,,,85.0,507701.0,60855077013001.0,CUPERTINO,6.0,CUPERTINO,95014,-122.026178,37.326778999999995,60855081012026,508101,85,CUPERTINO,1445804,,485,,faria elementary 95014
3010289,3,18917,91358,3,2,15,,2,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,7,5.0,1,4.0,,2.0,,,,HIDDEN,CUPERTINO,CA,95014.0,,,HIDDEN,HIDDEN,2.0,1,,,,1,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,85.0,507702.0,,,,,CUPERTINO,6.0,0.67590375,229.00682033,,,,,,,,,,,,,monta vista high,CUPERTINO,95014,,,-122.056646,37.315447999999996,,,,,,,,85.0,507702.0,60855077021002.0,CUPERTINO,6.0,CUPERTINO,95014,-122.058127,37.327149,60855077011003,507701,85,CUPERTINO,1453759,,490,,monta vista high 95014
3010463,3,18932,91373,3,1,10,,2,1.0,4.0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,10,2.0,,,,5,5.0,1,3.0,,2.0,,,,HIDDEN,GILROY,CA,95020.0,,,HIDDEN,HIDDEN,6.0,1,,,,1,1.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,85.0,512508.0,,,,,GILROY,6.0,0.65361694,221.45569667,,,,,,,,,,,,,el roble elementary,GILROY,95020,,,-121.585072,37.0069609,,,,,,,,85.0,512508.0,60855125083006.0,GILROY,6.0,GILROY,95020,-121.591458,37.005977,60855125102006,512510,85,GILROY,1714956,,705,,el roble elementary 95020
3010463,4,18933,91374,3,1,9,,2,1.0,4.0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,10,2.0,,,,5,5.0,1,3.0,,2.0,,,,HIDDEN,GILROY,CA,95020.0,,,HIDDEN,HIDDEN,6.0,1,,,,1,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,85.0,512508.0,,,,,GILROY,6.0,0.65361694,221.45569667,,,,,,,,,,,,,el roble elementary,GILROY,95020,,,-121.585072,37.0069609,,,,,,,,85.0,512508.0,60855125083006.0,GILROY,6.0,GILROY,95020,-121.591458,37.005977,60855125102006,512510,85,GILROY,1714956,,705,,el roble elementary 95020
3010518,3,18944,91385,3,1,14,,1,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,5,0.0,1,4.0,,2.0,,,,HIDDEN,GILROY,CA,95020.0,,,HIDDEN,HIDDEN,1.0,1,,2.0,1.0,2,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,85.0,512509.0,,,,,GILROY,6.0,2.38637477,808.54129403,,,,,,,,,,,,,gilroy high,GILROY,95020,,,-121.575271,36.996352,,,,,,,,85.0,512509.0,60855125091014.0,GILROY,6.0,GILROY,95020,-121.567171,36.999144,60855125091000,512509,85,GILROY,1713951,,705,,gilroy high 95020
3010518,4,18945,91386,3,2,11,,1,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIDDEN,HIDDEN,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,98,5.0,1,3.0,,2.0,,,,HIDDEN,GILROY,CA,95020.0,,,HIDDEN,HIDDEN,6.0,1,,2.0,1.0,2,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,85.0,512510.0,,,,,GILROY,6.0,2.38637477,808.54129403,,,,,,,,,,,,,solor sano middle,GILROY,95020,,,-121.59453400000001,37.001560999999995,,,,,,,,85.0,512510.0,60855125102016.0,GILROY,6.0,GILROY,95020,-121.567171,36.999144,60855125091000,512509,85,GILROY,1713951,,705,,solor sano middle 95020
3010609,5,18960,91401,3,1,11,,1,3.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,7,,1,3.0,,2.0,,,,HIDDEN,GILROY,CA,95020.0,,,-121.56834,37.014355,6.0,1,,2.0,1.0,1,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,85.0,512604.0,,,,,GILROY,6.0,0.17563059,59.50640627,,,,,,,,,,,,,brownell elementary,GILROY,95020,,,-121.56833999999999,37.014355,,,,,,,,85.0,512604.0,60855126041022.0,GILROY,6.0,GILROY,95020,-121.572071,36.993634,60855125091016,512509,85,GILROY,1714415,,705,,brownell elementary 95020
3010735,3,18972,91413,8,1,14,,1,3.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,1,2.0,,,,7,7.0,1,3.0,,2.0,,,,HIDDEN,GILROY,CA,95020.0,,,-121.5789056,37.0112395,1.0,1,,,,1,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,85.0,512508.0,,,,,GILROY,6.0,0.19482812,66.01083153,,,,,,,,,,,,,brownell elementary,GILROY,95020,,,-121.57890559999998,37.0112395,,,,,,,,85.0,512508.0,60855125081001.0,GILROY,6.0,GILROY,95020,-121.579897,37.017277,60855125062013,512506,85,GILROY,1711018,,709,,brownell elementary 95020
3010735,4,18973,91414,3,1,12,,1,3.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,5,7.0,1,3.0,,2.0,,,,HIDDEN,GILROY,CA,95020.0,,,-121.5789056,37.0112395,1.0,1,,,,1,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,85.0,512508.0,,,,,GILROY,6.0,0.19482812,66.01083153,,,,,,,,,,,,,brownell elementary,GILROY,95020,,,-121.57890559999998,37.0112395,,,,,,,,85.0,512508.0,60855125081001.0,GILROY,6.0,GILROY,95020,-121.579897,37.017277,60855125062013,512506,85,GILROY,1711018,,709,,brownell elementary 95020
3010766,3,18978,91419,3,1,6,,1,1.0,3.0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,3,0.0,1,3.0,,2.0,,,,HIDDEN,GILROY,CA,95020.0,,,-121.5916512,37.020313,7.0,1,,,,1,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,85.0,512505.0,,,,,GILROY,6.0,1.5258288999999998,516.97482349,,,,,,,,,,,,,elementary,GILROY,95020,,,-121.59165120000002,37.020313,,,,,,,,85.0,512505.0,60855125051036.0,GILROY,6.0,GILROY,95020,-121.588628,37.015108000000005,60855125052010,512505,85,GILROY,1710456,,710,,elementary 95020
3012824,3,18993,91583,3,2,7,,2,1.0,4.0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,0,,1,3.0,,2.0,,,,HIDDEN,MONTE SERENO,CA,95030.0,HIDDEN,HIDDEN,-121.9814879,37.2409012,6.0,1,,2.0,1.0,2,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,85.0,507206.0,,,,,LOS GATOS,6.0,0.52114912,176.57351624,,,,,,,,,,,,,daves avenue public,MONTE SERENO,95030,DAVES AVENUE , POPPY LANE,-121.98148789999999,37.2409012,,,,,,,,85.0,507206.0,60855072062001.0,LOS GATOS,6.0,LOS GATOS,95030,-121.976665,37.238232,60855071001007,507100,85,LOS GATOS,1590188,,509,,daves avenue public 95030
3012824,4,18994,91584,3,2,5,,2,1.0,4.0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,,,0,,1,3.0,,2.0,,,,HIDDEN,MONTE SERENO,CA,95030.0,HIDDEN,HIDDEN,-121.9814879,37.2409012,6.0,1,,2.0,1.0,2,,5.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,85.0,507206.0,,,,,LOS GATOS,6.0,0.52114912,176.57351624,,,,,,,,,,,,,daves avenue public,MONTE SERENO,95030,DAVES AVENUE , POPPY LANE,-121.98148789999999,37.2409012,,,,,,,,85.0,507206.0,60855072062001.0,LOS GATOS,6.0,LOS GATOS,95030,-121.976665,37.238232,60855071001007,507100,85,LOS GATOS,1590188,,509,,daves avenue public 95030
